GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
1823        18   28699199   28777819    330      30  472761     0.038631      0.48459
1828        18   28863052   28947394    466      34  474263     -0.32986      0.62925
147409      18   28921740   29003880    283      45  467242     -0.88443      0.81177
1830        18   28992732   29068665    302      38  477697      0.48352      0.31436
1829        18   29043027   29138814    410      60  475828      0.55736      0.28864
7276        18   29136730   29188987    186      36  471917     -0.51854      0.69796
9331        18   29192209   29341560    511      76  468165     -0.26952      0.60623
147407      18   29329659   29375843    189      42  476866     0.051855      0.47932
22878       18   29399136   29558175    659      60  473201       2.2686     0.011647
54941       18   29563445   29663154    390      68  471719       1.5746     0.057674
51444       18   29636818   29721524    280      50  461509       4.7395   1.0715e-06
4225        18   29734987   29810367    305      53  468297       1.3202     0.093385
64762       18   29833484   30085447   1029      71  473959      0.30652       0.3796
57565       18   30242634   30388815    558      58  472123      -1.5235      0.93619
374864      18   30507225   31055685   1857      80  468110     0.035011      0.48604
80816       18   31123541   31341159    760      68  470948       2.7221    0.0032434
8715        18   31421064   31838515   1390     118  466026     -0.48988      0.68789
1837        18   32038254   32481808   1749     101  468504       1.6264     0.051934
10982       18   32521892   32733434    737      93  469741     -0.91929      0.82103
84307       18   32785994   32848397    197      47  473351      -1.9694      0.97555
100101467   18   32821023   32905196    268      55  470979      -2.7419      0.99695
7572        18   32902178   32959428    201      44  466797       -1.745      0.95951
252884      18   32936661   32992301    207      51  464244      -1.3628      0.91352
125476      18   33022194   33113110    333      61  470193     -0.77089      0.77961
2589        18   33172400   33301798    555      33  469869       1.5917     0.055727
83608       18   33517588   33569250    196      35  468954     -0.97102      0.83423
55197       18   33559787   33682538    476      63  467320      -1.3622      0.91343
55250       18   33674837   33764688    336      41  469119     -0.91829      0.82077
25800       18   33678494   33744357    250      43  467601     -0.70175      0.75858
55034       18   33732480   33858685    548      82  472947      0.28541      0.38767
80206       18   33842677   34370019   2317     199  465411      0.47496      0.31741
25941       18   34349513   34444179    287      35  465569     -0.11868      0.54723
57536       18   34374069   34822095   1425      55  462451      0.56127      0.28731
56853       18   34813003   35181000   1495     208  467928       1.2028      0.11452
5289        18   39500165   39672272    582      55  464595     0.074832      0.47017
6014        18   40313183   40730676   1799     144  459808       2.0262      0.02137
6860        18   40837857   40892615    165      62  458133      -2.4379      0.99261
26040       18   42223849   42658475   1474     205  460564     -0.84544      0.80107
8170        18   42757947   43273072   2557     218  465778       1.0419      0.14873
6563        18   43269088   43342485    481      54  470905    -0.071744       0.5286
284266      18   43370545   43432521    231      46  470554       3.1391   0.00084723
57724       18   43417574   43582305    719      71  467213       1.8708     0.030689
9050        18   43553502   43687250    769      51  464982       2.1225     0.016896
115106      18   43649298   43718299    354      33  468923       2.3317    0.0098575
498         18   43654110   43719199    332      33  467652       2.3144     0.010323
147339      18   43718519   43856955    596      47  461742       1.5439     0.061309
494470      18   43871772   44051159    815     165  461960     -0.63986      0.73887
125336      18   44046935   44271996   1001     136  465879      0.61264      0.27006
29906       18   44249081   44372039    598     106  465254       0.4562      0.32412
9063        18   44378900   44535130    625      40  466789       1.3844     0.083124
83473       18   44462565   44638614    676      57  463609       1.2111      0.11293
100506888   18   44532731   44579607    144      37  461793       1.3483     0.088781
728929      18   44538658   44585298    151      39  457858       1.4104     0.079212
162699      18   44544573   44591449    153      39  457971       1.4011      0.08059
51224       18   44548943   44596988    186      44  458240       1.2463      0.10632
84064       18   44623781   44711891    374      41  464373      0.55376      0.28987
51124       18   44671390   44737745    280      27  469934      0.55166      0.29059
652991      18   44728460   44810554    282      38  469762       1.3563     0.087496
4087        18   45349466   45492564    549      55  464370       0.6157      0.26905
201501      18   45543043   45970793   2175     272  467880       0.2403      0.40505
9811        18   46030427   46399588   1837     242  469097      0.84713      0.19846
4092        18   46436223   46512081    379      77  465768      0.85149      0.19725
54808       18   46557846   47022172   1767      61  468111     -0.62562      0.73422
497661      18   46997548   47048644    255      27  474040      0.59694      0.27527
100526842   18   46997548   47053935    280      28  473811      0.54811      0.29181
